hashtag_id,tag_name,date,view_count,like_count,comment_count,share_count,video_count,engagement_rate,view_growth,like_growth,engagement_growth,trend_score
2019,chanvay,2026-05-13,648600,17200,141,967,1,2.822690683486458,1000.0,0.0,-0.004204271895019485,610.8000000000001
2020,chanvayxinh,2026-05-10,645800,17200,139,966,1,2.8344644867381747,0.0,0.0,0.0,110.50000000000001
2020,chanvayxinh,2026-05-11,647000,17200,141,966,1,2.8295164922465346,1200.0,0.0,-0.004947994491640184,710.7
2020,chanvayxinh,2026-05-12,647600,17200,141,966,1,2.8268949553814773,600.0,0.0,-0.0026215368650572834,410.70000000000005
2020,chanvayxinh,2026-05-13,648600,17200,141,967,1,2.822690683486458,1000.0,0.0,-0.004204271895019485,610.8000000000001
2021,chanvaydai,2026-05-10,645800,17200,139,966,1,2.8344644867381747,0.0,0.0,0.0,110.50000000000001
2021,chanvaydai,2026-05-11,647000,17200,141,966,1,2.8295164922465346,1200.0,0.0,-0.004947994491640184,710.7
2021,chanvaydai,2026-05-12,647600,17200,141,966,1,2.8268949553814773,600.0,0.0,-0.0026215368650572834,410.70000000000005
2021,chanvaydai,2026-05-13,648600,17200,141,967,1,2.822690683486458,1000.0,0.0,-0.004204271895019485,610.8000000000001
2030,riemii,2026-05-10,1676200,70500,531,545,2,4.270132281271756,0.0,0.0,0.0,107.6
2030,riemii,2026-05-11,1676300,70500,531,545,2,4.269877545858411,100.0,0.0,-0.00025473541334530836,157.6
2030,riemii,2026-05-12,1676300,70500,531,545,2,4.269877545858411,0.0,0.0,0.0,107.6
2030,riemii,2026-05-13,1676300,70500,531,545,2,4.269877545858411,0.0,0.0,0.0,107.6
2048,đầm_bí,2026-05-10,6900000,163000,2135,12800,1,2.5787677422075737,0.0,0.0,0.0,1493.5
2048,đầm_bí,2026-05-11,6900000,163000,2139,12800,1,2.5788257132136647,0.0,0.0,5.7971006091062094e-05,1493.9
2048,đầm_bí,2026-05-12,6900000,163100,2139,12800,1,2.580274988365944,0.0,100.0,0.0014492751522792169,1523.9
2048,đầm_bí,2026-05-13,6900000,163100,2139,12800,1,2.580274988365944,0.0,0.0,0.0,1493.9
2049,đầm,2026-05-10,6900000,163000,2135,12800,1,2.5787677422075737,0.0,0.0,0.0,1493.5
2049,đầm,2026-05-11,6900000,163000,2139,12800,1,2.5788257132136647,0.0,0.0,5.7971006091062094e-05,1493.9
2049,đầm,2026-05-12,6900000,163100,2139,12800,1,2.580274988365944,0.0,100.0,0.0014492751522792169,1523.9
2049,đầm,2026-05-13,6900000,163100,2139,12800,1,2.580274988365944,0.0,0.0,0.0,1493.9
2050,clayclothing,2026-05-10,6900000,163000,2135,12800,1,2.5787677422075737,0.0,0.0,0.0,1493.5
2050,clayclothing,2026-05-11,6900000,163000,2139,12800,1,2.5788257132136647,0.0,0.0,5.7971006091062094e-05,1493.9
2050,clayclothing,2026-05-12,6900000,163100,2139,12800,1,2.580274988365944,0.0,100.0,0.0014492751522792169,1523.9
2050,clayclothing,2026-05-13,6900000,163100,2139,12800,1,2.580274988365944,0.0,0.0,0.0,1493.9
2051,reviewdo,2026-05-10,7207,663,9,23,1,9.642064372918979,0.0,0.0,0.0,3.2
2051,reviewdo,2026-05-11,7213,663,9,23,1,9.63404491266981,6.0,0.0,-0.008019460249169441,6.2
2051,reviewdo,2026-05-12,7219,663,9,23,1,9.626038781163434,6.0,0.0,-0.008006131506375525,6.2
2051,reviewdo,2026-05-13,7229,663,9,23,1,9.612724757952975,10.0,0.0,-0.013314023210458714,8.200000000000001
2052,fashiontip,2026-05-10,29300,196,3,62,1,0.8907545817548889,0.0,0.0,0.0,6.5
2052,fashiontip,2026-05-11,29300,196,3,62,1,0.8907545817548889,0.0,0.0,0.0,6.5
2052,fashiontip,2026-05-12,29300,196,3,62,1,0.8907545817548889,0.0,0.0,0.0,6.5
2052,fashiontip,2026-05-13,29300,196,3,62,1,0.8907545817548889,0.0,0.0,0.0,6.5
2062,jubinstudio,2026-05-10,351200,6938,27,523,1,2.132112380090034,0.0,0.0,0.0,55.00000000000001
2062,jubinstudio,2026-05-11,352100,6945,27,523,1,2.1286505860534337,900.0,7.0,-0.0034617940366001854,507.1
2062,jubinstudio,2026-05-12,355700,6993,28,530,1,2.1228503715199,3600.0,48.0,-0.005800214533533854,1870.2
2062,jubinstudio,2026-05-13,356900,7013,28,531,1,2.121596745315928,1200.0,20.0,-0.0012536262039719581,661.9
2063,corset,2026-05-10,351200,6938,27,523,1,2.132112380090034,0.0,0.0,0.0,55.00000000000001
2063,corset,2026-05-11,352100,6945,27,523,1,2.1286505860534337,900.0,7.0,-0.0034617940366001854,507.1
2063,corset,2026-05-12,355700,6993,28,530,1,2.1228503715199,3600.0,48.0,-0.005800214533533854,1870.2
2063,corset,2026-05-13,356900,7013,28,531,1,2.121596745315928,1200.0,20.0,-0.0012536262039719581,661.9
2064,touireview,2026-05-10,839000,41900,291,2207,1,5.291769616484367,0.0,0.0,0.0,249.8
2064,touireview,2026-05-11,839100,41900,291,2207,1,5.291138968967979,100.0,0.0,-0.0006306475163881942,299.8
2064,touireview,2026-05-12,839200,41900,291,2207,1,5.290508471748723,100.0,0.0,-0.0006304972192561209,299.8
2064,touireview,2026-05-13,839200,41900,291,2207,1,5.290508471748723,0.0,0.0,0.0,249.8
2065,touiootd,2026-05-10,839000,41900,291,2207,1,5.291769616484367,0.0,0.0,0.0,249.8
2065,touiootd,2026-05-11,839100,41900,291,2207,1,5.291138968967979,100.0,0.0,-0.0006306475163881942,299.8
2065,touiootd,2026-05-12,839200,41900,291,2207,1,5.290508471748723,100.0,0.0,-0.0006304972192561209,299.8
2065,touiootd,2026-05-13,839200,41900,291,2207,1,5.290508471748723,0.0,0.0,0.0,249.8
2066,toui,2026-05-10,839000,41900,291,2207,1,5.291769616484367,0.0,0.0,0.0,249.8
2066,toui,2026-05-11,839100,41900,291,2207,1,5.291138968967979,100.0,0.0,-0.0006306475163881942,299.8
2066,toui,2026-05-12,839200,41900,291,2207,1,5.290508471748723,100.0,0.0,-0.0006304972192561209,299.8
2066,toui,2026-05-13,839200,41900,291,2207,1,5.290508471748723,0.0,0.0,0.0,249.8
2067,holidaydress,2026-05-10,6200000,454300,1014,14400,1,7.576031036124027,0.0,0.0,0.0,1541.4
2067,holidaydress,2026-05-11,6200000,454400,1014,14400,1,7.577643939089687,0.0,100.0,0.00161290296566019,1571.4
2067,holidaydress,2026-05-12,6200000,454600,1015,14400,1,7.580885874050665,0.0,200.0,0.0032419349609780213,1601.5
2067,holidaydress,2026-05-13,6200000,454600,1015,14400,1,7.580885874050665,0.0,0.0,0.0,1541.5
2084,cinn_clothes,2026-05-10,5500000,158500,2960,6472,1,3.0533085357620844,0.0,0.0,0.0,943.2
2084,cinn_clothes,2026-05-11,5500000,158500,2960,6474,1,3.0533448993918366,0.0,0.0,3.636362975223406e-05,943.4000000000001
2084,cinn_clothes,2026-05-12,5500000,158500,2960,6474,1,3.0533448993918366,0.0,0.0,0.0,943.4000000000001
2084,cinn_clothes,2026-05-13,5500000,158500,2960,6475,1,3.0533630812067125,0.0,0.0,1.8181814875894986e-05,943.5
2085,setvayxinh,2026-05-10,5500000,158500,2960,6472,1,3.0533085357620844,0.0,0.0,0.0,943.2
2085,setvayxinh,2026-05-11,5500000,158500,2960,6474,1,3.0533448993918366,0.0,0.0,3.636362975223406e-05,943.4000000000001
2085,setvayxinh,2026-05-12,5500000,158500,2960,6474,1,3.0533448993918366,0.0,0.0,0.0,943.4000000000001
2085,setvayxinh,2026-05-13,5500000,158500,2960,6475,1,3.0533630812067125,0.0,0.0,1.8181814875894986e-05,943.5
2090,changsdaily,2026-05-10,996700,58900,188,3182,2,6.247610868254371,0.0,0.0,0.0,337.00000000000006
2090,changsdaily,2026-05-11,998500,59000,188,3184,2,6.246563598834653,1800.0,100.0,-0.001047269419718333,1267.2
2090,changsdaily,2026-05-12,999800,59100,188,3189,2,6.248943539764413,1300.0,100.0,0.002379940929760238,1017.7
2090,changsdaily,2026-05-13,1000900,59200,188,3194,2,6.252566437639687,1100.0,100.0,0.0036228978752737007,918.2
2091,doco5size,2026-05-10,100500,1041,12,24,1,1.0716311280484772,0.0,0.0,0.0,3.6000000000000005
2091,doco5size,2026-05-11,100800,1043,12,24,1,1.0704258886320572,300.0,2.0,-0.0012052394164199232,154.2
2091,doco5size,2026-05-12,101000,1045,12,24,1,1.070286432807596,200.0,2.0,-0.00013945582446117655,104.2
2091,doco5size,2026-05-13,101200,1047,12,24,1,1.0701475281864805,200.0,2.0,-0.00013890462111554314,104.2
2092,thoitrangbigsize,2026-05-10,100500,1041,12,24,1,1.0716311280484772,0.0,0.0,0.0,3.6000000000000005
2092,thoitrangbigsize,2026-05-11,100800,1043,12,24,1,1.0704258886320572,300.0,2.0,-0.0012052394164199232,154.2
2092,thoitrangbigsize,2026-05-12,101000,1045,12,24,1,1.070286432807596,200.0,2.0,-0.00013945582446117655,104.2
2092,thoitrangbigsize,2026-05-13,101200,1047,12,24,1,1.0701475281864805,200.0,2.0,-0.00013890462111554314,104.2
2093,bubigsize,2026-05-10,100500,1041,12,24,1,1.0716311280484772,0.0,0.0,0.0,3.6000000000000005
2093,bubigsize,2026-05-11,100800,1043,12,24,1,1.0704258886320572,300.0,2.0,-0.0012052394164199232,154.2
2093,bubigsize,2026-05-12,101000,1045,12,24,1,1.070286432807596,200.0,2.0,-0.00013945582446117655,104.2
2093,bubigsize,2026-05-13,101200,1047,12,24,1,1.0701475281864805,200.0,2.0,-0.00013890462111554314,104.2
2095,reviewthat,2026-05-10,507000,11000,126,289,1,2.251474849162033,0.0,0.0,0.0,41.5
2095,reviewthat,2026-05-11,509000,11000,126,290,1,2.24282467028552,2000.0,0.0,-0.008650178876512982,1041.6
2095,reviewthat,2026-05-12,510700,11100,126,291,1,2.2551355881425725,1700.0,100.0,0.012310917857052406,921.7
2095,reviewthat,2026-05-13,512800,11100,126,294,1,2.2464854787724673,2100.0,0.0,-0.008650109370105241,1092.0
2096,batho,2026-05-10,507000,11000,126,289,1,2.251474849162033,0.0,0.0,0.0,41.5
2096,batho,2026-05-11,509000,11000,126,290,1,2.24282467028552,2000.0,0.0,-0.008650178876512982,1041.6
2096,batho,2026-05-12,510700,11100,126,291,1,2.2551355881425725,1700.0,100.0,0.012310917857052406,921.7
2096,batho,2026-05-13,512800,11100,126,294,1,2.2464854787724673,2100.0,0.0,-0.008650109370105241,1092.0
2097,bathosongthat,2026-05-10,507000,11000,126,289,1,2.251474849162033,0.0,0.0,0.0,41.5
2097,bathosongthat,2026-05-11,509000,11000,126,290,1,2.24282467028552,2000.0,0.0,-0.008650178876512982,1041.6
2097,bathosongthat,2026-05-12,510700,11100,126,291,1,2.2551355881425725,1700.0,100.0,0.012310917857052406,921.7
2097,bathosongthat,2026-05-13,512800,11100,126,294,1,2.2464854787724673,2100.0,0.0,-0.008650109370105241,1092.0
2098,nvnm,2026-05-10,1707000,83100,789,29289,2,6.630224586863159,0.0,0.0,0.0,3007.8
2098,nvnm,2026-05-11,1709000,83100,789,29290,2,6.622523918944459,2000.0,0.0,-0.007700667918699722,4007.9
2098,nvnm,2026-05-12,1710700,83200,789,29291,2,6.6218468335495215,1700.0,100.0,-0.0006770853949378264,3888.0000000000005
2098,nvnm,2026-05-13,1712800,83200,789,29294,2,6.613903191322285,2100.0,0.0,-0.007943642227236758,4058.3
2099,ali,2026-05-10,6600000,204300,3268,5579,1,3.229499510681892,0.0,0.0,0.0,884.7
2099,ali,2026-05-11,6600000,204300,3268,5579,1,3.229499510681892,0.0,0.0,0.0,884.7
2099,ali,2026-05-12,6600000,204300,3268,5579,1,3.229499510681892,0.0,0.0,0.0,884.7
2099,ali,2026-05-13,6600000,204300,3268,5579,1,3.229499510681892,0.0,0.0,0.0,884.7
2100,mybabydoll,2026-05-10,312500,16900,70,1329,1,5.855661261883962,0.0,0.0,0.0,139.9
2100,mybabydoll,2026-05-11,313800,17000,70,1331,1,5.863907380792285,1300.0,100.0,0.008246118908322941,820.1
2100,mybabydoll,2026-05-12,314700,17000,70,1336,1,5.848726251267076,900.0,0.0,-0.015181129525209336,590.6
2100,mybabydoll,2026-05-13,315500,17100,70,1341,1,5.867176332246173,800.0,100.0,0.018450080979097727,571.1
2101,chamdiemoutfit,2026-05-10,312500,16900,70,1329,1,5.855661261883962,0.0,0.0,0.0,139.9
2101,chamdiemoutfit,2026-05-11,313800,17000,70,1331,1,5.863907380792285,1300.0,100.0,0.008246118908322941,820.1
2101,chamdiemoutfit,2026-05-12,314700,17000,70,1336,1,5.848726251267076,900.0,0.0,-0.015181129525209336,590.6
2101,chamdiemoutfit,2026-05-13,315500,17100,70,1341,1,5.867176332246173,800.0,100.0,0.018450080979097727,571.1
2102,piiiireview,2026-05-10,58900,1052,50,898,1,3.3955280895061204,0.0,0.0,0.0,94.80000000000001
2102,piiiireview,2026-05-11,59100,1057,50,900,1,3.3958816263684204,200.0,5.0,0.0003535368622999968,196.5
2102,piiiireview,2026-05-12,59300,1059,50,900,1,3.387801217517411,200.0,2.0,-0.00808040885100958,195.6
2102,piiiireview,2026-05-13,59400,1059,50,902,1,3.3854648911634486,100.0,0.0,-0.0023363263539621926,145.2
2103,nghean,2026-05-10,58900,1052,50,898,1,3.3955280895061204,0.0,0.0,0.0,94.80000000000001
2103,nghean,2026-05-11,59100,1057,50,900,1,3.3958816263684204,200.0,5.0,0.0003535368622999968,196.5
2103,nghean,2026-05-12,59300,1059,50,900,1,3.387801217517411,200.0,2.0,-0.00808040885100958,195.6
2103,nghean,2026-05-13,59400,1059,50,902,1,3.3854648911634486,100.0,0.0,-0.0023363263539621926,145.2
2104,thanhphovinh,2026-05-10,58900,1052,50,898,1,3.3955280895061204,0.0,0.0,0.0,94.80000000000001
2104,thanhphovinh,2026-05-11,59100,1057,50,900,1,3.3958816263684204,200.0,5.0,0.0003535368622999968,196.5
2104,thanhphovinh,2026-05-12,59300,1059,50,900,1,3.387801217517411,200.0,2.0,-0.00808040885100958,195.6
2104,thanhphovinh,2026-05-13,59400,1059,50,902,1,3.3854648911634486,100.0,0.0,-0.0023363263539621926,145.2
2105,tuinhungne,2026-05-10,182000,6836,107,99,1,3.869209509837858,0.0,0.0,0.0,20.6
2105,tuinhungne,2026-05-11,182000,6836,107,99,1,3.869209509837858,0.0,0.0,0.0,20.6
2105,tuinhungne,2026-05-12,182000,6836,107,99,1,3.869209509837858,0.0,0.0,0.0,20.6
2105,tuinhungne,2026-05-13,182000,6836,107,99,1,3.869209509837858,0.0,0.0,0.0,20.6
2108,melamdep,2026-05-10,633800,13600,684,346,1,2.308295506002673,0.0,0.0,0.0,103.0
2108,melamdep,2026-05-11,636400,13700,692,346,1,2.315835455946801,2600.0,100.0,0.00753994994412821,1433.8
2108,melamdep,2026-05-12,638400,13700,695,349,1,2.309520191854336,2000.0,0.0,-0.006315264092465078,1104.4
2108,melamdep,2026-05-13,640200,13700,695,352,1,2.3034953085046728,1800.0,0.0,-0.006024883349663224,1004.7
2109,nhatkycongaithoihiendai,2026-05-10,633800,13600,684,346,1,2.308295506002673,0.0,0.0,0.0,103.0
2109,nhatkycongaithoihiendai,2026-05-11,636400,13700,692,346,1,2.315835455946801,2600.0,100.0,0.00753994994412821,1433.8
2109,nhatkycongaithoihiendai,2026-05-12,638400,13700,695,349,1,2.309520191854336,2000.0,0.0,-0.006315264092465078,1104.4
2109,nhatkycongaithoihiendai,2026-05-13,640200,13700,695,352,1,2.3034953085046728,1800.0,0.0,-0.006024883349663224,1004.7
2110,belistudio,2026-05-10,1030900,22681,582,1382,2,2.3906272280267453,0.0,0.0,0.0,196.40000000000003
2110,belistudio,2026-05-11,1031700,22686,582,1382,2,2.3892581280816825,800.0,5.0,-0.001369099945062846,597.9
2110,belistudio,2026-05-12,1032200,22691,582,1382,2,2.388585168973872,500.0,5.0,-0.0006729591078102892,447.9
2110,belistudio,2026-05-13,1032800,22694,582,1382,2,2.3874880059178873,600.0,3.0,-0.00109716305598484,497.29999999999995
2111,shaoyeyan,2026-05-10,514600,13800,244,812,1,2.886896838521495,0.0,0.0,0.0,105.60000000000001
2111,shaoyeyan,2026-05-11,514800,13800,244,812,1,2.8857752801567984,200.0,0.0,-0.0011215583646966287,205.60000000000002
2111,shaoyeyan,2026-05-12,514900,13800,244,812,1,2.885214827704743,100.0,0.0,-0.0005604524520554932,155.60000000000002
2111,shaoyeyan,2026-05-13,515000,13800,244,812,1,2.8846545929037033,100.0,0.0,-0.0005602348010396163,155.60000000000002
2116,dolua,2026-05-10,70500,2362,61,202,1,3.7233514418235205,0.0,0.0,0.0,26.300000000000004
2116,dolua,2026-05-11,72200,2386,61,207,1,3.6758493649672443,1700.0,24.0,-0.047502076856276165,884.0000000000001
2116,dolua,2026-05-12,73500,2407,61,211,1,3.64484836940994,1300.0,21.0,-0.03100099555730429,683.5
2116,dolua,2026-05-13,74500,2421,62,213,1,3.61874337257218,1000.0,14.0,-0.02610499683776002,531.6999999999999
2117,setlua,2026-05-10,70500,2362,61,202,1,3.7233514418235205,0.0,0.0,0.0,26.300000000000004
2117,setlua,2026-05-11,72200,2386,61,207,1,3.6758493649672443,1700.0,24.0,-0.047502076856276165,884.0000000000001
2117,setlua,2026-05-12,73500,2407,61,211,1,3.64484836940994,1300.0,21.0,-0.03100099555730429,683.5
2117,setlua,2026-05-13,74500,2421,62,213,1,3.61874337257218,1000.0,14.0,-0.02610499683776002,531.6999999999999
2118,aolua,2026-05-10,70500,2362,61,202,1,3.7233514418235205,0.0,0.0,0.0,26.300000000000004
2118,aolua,2026-05-11,72200,2386,61,207,1,3.6758493649672443,1700.0,24.0,-0.047502076856276165,884.0000000000001
2118,aolua,2026-05-12,73500,2407,61,211,1,3.64484836940994,1300.0,21.0,-0.03100099555730429,683.5
2118,aolua,2026-05-13,74500,2421,62,213,1,3.61874337257218,1000.0,14.0,-0.02610499683776002,531.6999999999999
2119,aoluaren,2026-05-10,70500,2362,61,202,1,3.7233514418235205,0.0,0.0,0.0,26.300000000000004
2119,aoluaren,2026-05-11,72200,2386,61,207,1,3.6758493649672443,1700.0,24.0,-0.047502076856276165,884.0000000000001
2119,aoluaren,2026-05-12,73500,2407,61,211,1,3.64484836940994,1300.0,21.0,-0.03100099555730429,683.5
2119,aoluaren,2026-05-13,74500,2421,62,213,1,3.61874337257218,1000.0,14.0,-0.02610499683776002,531.6999999999999
2120,lovito,2026-05-10,276200,11500,91,113,1,4.237493709291422,0.0,0.0,0.0,20.4
2120,lovito,2026-05-11,276300,11500,91,113,1,4.2359600580526315,100.0,0.0,-0.0015336512387902346,70.4
2120,lovito,2026-05-12,276300,11500,91,113,1,4.2359600580526315,0.0,0.0,0.0,20.4
2120,lovito,2026-05-13,276300,11500,91,113,1,4.2359600580526315,0.0,0.0,0.0,20.4
2121,quanbigsize,2026-05-10,48700,1746,31,87,1,3.827436808279091,0.0,0.0,0.0,11.8
2121,quanbigsize,2026-05-11,50700,1829,32,89,1,3.846077986627483,2000.0,83.0,0.018641178348392184,1037.0000000000002
2121,quanbigsize,2026-05-12,51800,1863,34,90,1,3.8358332850717165,1100.0,34.0,-0.010244701555766511,572.6
2121,quanbigsize,2026-05-13,53000,1892,35,93,1,3.811248844361427,1200.0,29.0,-0.024584440710289535,621.5
2122,series30ngay,2026-05-10,48700,1746,31,87,1,3.827436808279091,0.0,0.0,0.0,11.8
2122,series30ngay,2026-05-11,50700,1829,32,89,1,3.846077986627483,2000.0,83.0,0.018641178348392184,1037.0000000000002
2122,series30ngay,2026-05-12,51800,1863,34,90,1,3.8358332850717165,1100.0,34.0,-0.010244701555766511,572.6
2122,series30ngay,2026-05-13,53000,1892,35,93,1,3.811248844361427,1200.0,29.0,-0.024584440710289535,621.5
2123,congnuonghongnhung,2026-05-10,487300,9413,228,253,1,2.030367267869346,0.0,0.0,0.0,48.1
2123,congnuonghongnhung,2026-05-11,489400,9445,232,254,1,2.0292153060578135,2100.0,32.0,-0.0011519618115323205,1108.2
2123,congnuonghongnhung,2026-05-12,490900,9463,232,254,1,2.0266815508625977,1500.0,18.0,-0.0025337551952158144,804.0
2123,congnuonghongnhung,2026-05-13,492200,9483,232,254,1,2.025392065436681,1300.0,20.0,-0.00128948542591667,704.6
2124,theomeme,2026-05-10,487300,9413,228,253,1,2.030367267869346,0.0,0.0,0.0,48.1
2124,theomeme,2026-05-11,489400,9445,232,254,1,2.0292153060578135,2100.0,32.0,-0.0011519618115323205,1108.2
2124,theomeme,2026-05-12,490900,9463,232,254,1,2.0266815508625977,1500.0,18.0,-0.0025337551952158144,804.0
2124,theomeme,2026-05-13,492200,9483,232,254,1,2.025392065436681,1300.0,20.0,-0.00128948542591667,704.6
2125,quansuong,2026-05-10,487300,9413,228,253,1,2.030367267869346,0.0,0.0,0.0,48.1
2125,quansuong,2026-05-11,489400,9445,232,254,1,2.0292153060578135,2100.0,32.0,-0.0011519618115323205,1108.2
2125,quansuong,2026-05-12,490900,9463,232,254,1,2.0266815508625977,1500.0,18.0,-0.0025337551952158144,804.0
2125,quansuong,2026-05-13,492200,9483,232,254,1,2.025392065436681,1300.0,20.0,-0.00128948542591667,704.6
2128,yxinhdep,2026-05-10,68900,549,4,50,1,0.8751687203378761,0.0,0.0,0.0,5.4
2128,yxinhdep,2026-05-11,69400,557,4,51,1,0.8818316738951889,500.0,8.0,0.006662953557312834,257.90000000000003
2128,yxinhdep,2026-05-12,69900,557,4,51,1,0.8755239553082217,500.0,0.0,-0.006307718586967215,255.5
2128,yxinhdep,2026-05-13,70200,557,4,52,1,0.8732069343741542,300.0,0.0,-0.002317020934067493,155.6
2129,xinhy,2026-05-10,68900,549,4,50,1,0.8751687203378761,0.0,0.0,0.0,5.4
2129,xinhy,2026-05-11,69400,557,4,51,1,0.8818316738951889,500.0,8.0,0.006662953557312834,257.90000000000003
2129,xinhy,2026-05-12,69900,557,4,51,1,0.8755239553082217,500.0,0.0,-0.006307718586967215,255.5
2129,xinhy,2026-05-13,70200,557,4,52,1,0.8732069343741542,300.0,0.0,-0.002317020934067493,155.6
2130,thieny,2026-05-10,68900,549,4,50,1,0.8751687203378761,0.0,0.0,0.0,5.4
2130,thieny,2026-05-11,69400,557,4,51,1,0.8818316738951889,500.0,8.0,0.006662953557312834,257.90000000000003
2130,thieny,2026-05-12,69900,557,4,51,1,0.8755239553082217,500.0,0.0,-0.006307718586967215,255.5
2130,thieny,2026-05-13,70200,557,4,52,1,0.8732069343741542,300.0,0.0,-0.002317020934067493,155.6
2131,tryonhaul,2026-05-10,244800,8472,46,598,1,3.7238409973815467,0.0,0.0,0.0,64.4
2131,tryonhaul,2026-05-11,245000,8478,46,598,1,3.723250109183228,200.0,6.0,-0.0005908881983187619,166.2
2131,tryonhaul,2026-05-12,245200,8477,46,598,1,3.719805384154225,200.0,0.0,-0.0034447250290030595,164.4
2131,tryonhaul,2026-05-13,245400,8478,46,598,1,3.717181266580006,200.0,1.0,-0.002624117574218765,164.7
2132,thoitrangai,2026-05-10,70100,2038,205,330,1,3.6704183963138894,0.0,0.0,0.0,53.5
2132,thoitrangai,2026-05-11,72800,2068,214,341,1,3.602972486641667,2700.0,30.0,-0.06744590967222264,1414.5
2132,thoitrangai,2026-05-12,74200,2082,209,350,1,3.5592512230293396,1400.0,14.0,-0.0437212636123272,760.1
2132,thoitrangai,2026-05-13,76200,2094,217,354,1,3.497329431372292,2000.0,12.0,-0.06192179165704781,1060.7
2134,dangamphoido,2026-05-10,377200,19300,60,327,1,5.219233246995634,0.0,0.0,0.0,38.7
2134,dangamphoido,2026-05-11,377900,19300,60,327,1,5.2095654682046355,700.0,0.0,-0.009667778790998227,388.7
2134,dangamphoido,2026-05-12,378300,19400,60,328,1,5.230755403765784,400.0,100.0,0.021189935561148232,268.8
2134,dangamphoido,2026-05-13,378900,19400,60,329,1,5.222736282036732,600.0,0.0,-0.008019121729051726,338.9
2135,duongdaden,2026-05-10,377200,19300,60,327,1,5.219233246995634,0.0,0.0,0.0,38.7
2135,duongdaden,2026-05-11,377900,19300,60,327,1,5.2095654682046355,700.0,0.0,-0.009667778790998227,388.7
2135,duongdaden,2026-05-12,378300,19400,60,328,1,5.230755403765784,400.0,100.0,0.021189935561148232,268.8
2135,duongdaden,2026-05-13,378900,19400,60,329,1,5.222736282036732,600.0,0.0,-0.008019121729051726,338.9
2144,videoai,2026-05-10,70100,2038,205,330,1,3.6704183963138894,0.0,0.0,0.0,53.5
2144,videoai,2026-05-11,72800,2068,214,341,1,3.602972486641667,2700.0,30.0,-0.06744590967222264,1414.5
2144,videoai,2026-05-12,74200,2082,209,350,1,3.5592512230293396,1400.0,14.0,-0.0437212636123272,760.1
2144,videoai,2026-05-13,76200,2094,217,354,1,3.497329431372292,2000.0,12.0,-0.06192179165704781,1060.7
2145,xaykenhai,2026-05-10,70100,2038,205,330,1,3.6704183963138894,0.0,0.0,0.0,53.5
2145,xaykenhai,2026-05-11,72800,2068,214,341,1,3.602972486641667,2700.0,30.0,-0.06744590967222264,1414.5
2145,xaykenhai,2026-05-12,74200,2082,209,350,1,3.5592512230293396,1400.0,14.0,-0.0437212636123272,760.1
2145,xaykenhai,2026-05-13,76200,2094,217,354,1,3.497329431372292,2000.0,12.0,-0.06192179165704781,1060.7
2146,setdo,2026-05-10,87800,2383,47,162,1,2.952130385758704,0.0,0.0,0.0,20.9
2146,setdo,2026-05-11,87900,2383,47,162,1,2.9487719138576356,100.0,0.0,-0.003358471901068416,70.9
2146,setdo,2026-05-12,87900,2383,47,162,1,2.9487719138576356,0.0,0.0,0.0,20.9
2146,setdo,2026-05-13,88000,2384,47,162,1,2.9465574254838014,100.0,1.0,-0.0022144883738342003,71.2
2147,giaycaogot,2026-05-10,2400000,23200,158,859,1,1.009041246232814,0.0,0.0,0.0,101.7
2147,giaycaogot,2026-05-11,2400000,23300,157,860,1,1.0132079111633703,0.0,100.0,0.004166664930556285,131.7
2147,giaycaogot,2026-05-12,2400000,23300,157,862,1,1.0132912444619815,0.0,0.0,8.333329861121008e-05,101.9
2147,giaycaogot,2026-05-13,2400000,23300,158,862,1,1.013332911111287,0.0,0.0,4.166664930549402e-05,102.0
2148,gáixinh,2026-05-10,2400000,23200,158,859,1,1.009041246232814,0.0,0.0,0.0,101.7
2148,gáixinh,2026-05-11,2400000,23300,157,860,1,1.0132079111633703,0.0,100.0,0.004166664930556285,131.7
2148,gáixinh,2026-05-12,2400000,23300,157,862,1,1.0132912444619815,0.0,0.0,8.333329861121008e-05,101.9
2148,gáixinh,2026-05-13,2400000,23300,158,862,1,1.013332911111287,0.0,0.0,4.166664930549402e-05,102.0
2150,dangquatao,2026-05-10,1400000,82400,879,4697,1,6.283995511431778,0.0,0.0,0.0,557.6
2150,dangquatao,2026-05-11,1400000,82500,880,4699,1,6.291352649033823,0.0,100.0,0.0073571376020451495,587.9000000000001
2150,dangquatao,2026-05-12,1400000,82500,879,4702,1,6.2914955060746385,0.0,0.0,0.00014285704081551387,558.1
2150,dangquatao,2026-05-13,1400000,82600,879,4705,1,6.298852643676684,0.0,100.0,0.0073571376020451495,588.4
2154,capsulewardrobe,2026-05-10,60500,1313,9,35,1,2.242938133253996,0.0,0.0,0.0,4.4
2154,capsulewardrobe,2026-05-11,60600,1313,9,35,1,2.2392369762875197,100.0,0.0,-0.0037011569664762156,54.4
2154,capsulewardrobe,2026-05-12,60600,1317,9,35,1,2.2458375274335407,0.0,4.0,0.006600551146020983,5.6
2154,capsulewardrobe,2026-05-13,60700,1319,9,35,1,2.245432529941846,100.0,2.0,-0.0004049974916946475,55.0
2155,fashions,2026-05-10,134400,5966,37,499,1,4.837761623797443,0.0,0.0,0.0,53.60000000000001
